address,categories,city,country,latitude,longitude,name,postalCode,province,reviews.date,reviews.dateAdded,reviews.doRecommend,reviews.id,reviews.rating,reviews.text,reviews.title,reviews.userCity,reviews.username,reviews.userProvince
1055 E Mcnee Road Of Main St,"Corporate Lodging,Hotel & Motel Reservations,Hotels,Accommodations & Lodging,Lodging,Motels,Hotel",Houston,US,29.681085,-95.402996,Comfort Suites,77054,TX,2016-06-04T00:00:00Z,2016-07-18T19:19:30Z,,,3,We stayed here because of a family medical emergency.Did not have any options for a room. We had the SMALL queen room--think it may have been laundry area previously. Bed fair. Room quite. Was OK for one night. This hotel is near the stadium. Price was ok .99 plus tax.,Medical Emergency,Bridge City,Sherry B,TX
15249 N 59th Ave,Hotels,Glendale,US,33.620773,-112.185661,Thunderbird Executive Inn and Conference Center,85306,AZ,2009-04-06T00:00:00Z,2016-10-19T08:18:37Z,,,3,"This is the old address for Thunderbird. The new one is:Thunderbird School of Global Management1 Global PlaceGlendale, AZ 85306-6000 USASee their website:http://www.thunderbird.edu/about_thunderbird/contact_us.htm",Old Address For Thunderbird,,az_gal,
316 N Main St,"Motels,Hotels,Restaurants,Bed & Breakfast & Inns",Neihart,US,46.933598,-110.735886,Little Belt Inn Neihart,59465,MT,,2016-06-16T21:25:59Z,,,0,to share your opinion of this businesswith YP visitors across the United Statesand in your neighborhood,,,write a review,
316 N Main St,"Motels,Hotels,Restaurants,Bed & Breakfast & Inns",Neihart,US,46.933598,-110.735886,Little Belt Inn Neihart,59465,MT,,2016-06-16T21:25:59Z,,,0,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,,,xxxxxxxxxxxxxx,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-04-17T00:00:00Z,2016-10-29T19:31:27Z,,,3,"The room was fine and the mattress was very comfortable. Unfortunately, I arrived while the front entrance was under-construction. There was not sufficient signage to find out how to enter the building. I would have left, had I not already had a reservation through Hotels.com.",Nice rooms!,,Carole,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-12-23T00:00:00Z,2016-10-29T19:31:27Z,,,2,Reprehensible three days without maid service despite telling the management after it had happened the first time. I would not recommend this hotel for this reason.,Dirty Room,,John,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-02-06T00:00:00Z,2016-10-29T19:31:27Z,,,2,"The pictures on the web site were more expensive looking then the reality. We were told we had one of the best rooms, besides staring at cargo containers, the TV would not work so they changed our room. It was not well furnished and we could not regulate the air conditioner (way too warm for sleeping). The continental breakfast was good and the staff was very nice and helpful. The linens were harsh and uncomfortable. Sorry, but this was not at all what I expected and it was certainly unacceptable.",Not that happy,,Melody,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-03-12T00:00:00Z,2016-10-29T19:31:27Z,,,4,The didn't tell me they were gonna run my credit card for accidental for a 100 charge. They just told me they had to double check my ID and the credit card that was used.,Not that happy,,Teresa,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-04-02T00:00:00Z,2016-10-29T19:31:27Z,,,4,I stayed here with some girlfriends for a wine tasting getaway. The staff pointed out some great wineries and restaurants and were very friendly.,Wine!,,Jodie,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-02-05T00:00:00Z,2016-10-29T19:31:27Z,,,5,"Beautiful hotel. Very clean and service was great. This is a must stay and if I'm in need of a hotel in the Livermore area, this is the place to stay.",Just Lovely,,Charlotte,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-06-12T00:00:00Z,2016-10-29T19:31:27Z,,,2,"The room was big and the hotel staff were nice, but I couldn't get over the smelly linens. When I lay down on the bed, all I could smell was dirty old sweat socks! I don't think they ever used detergent or fabric softener to wash the linens!They were that horrible! I had to spray the linens with perfume so I wouldn't smell them 'au naturel' while I'm sleeping! I'm never going to stay in this hotel ever again!",Smelly Linens,,Charlotte,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-02-20T00:00:00Z,2016-10-29T19:31:27Z,,,5,"Nice place no complaints, one thing they didn't tell me,is they put a 100 hold on your card that stays for a couple days after you check out. I know this is not rare but any place that does has told me. I ended up calling trying to get it refunded. The breakfast in morning was pretty good, they had a full buffet not just some pakage pastries. Leave your swimsuit at home though the pool is small very small.",Outside is rather boring but inside is nice.,,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-04-18T00:00:00Z,2016-10-29T19:31:27Z,,,5,Great stay for our night downtown Livermore at Bankhead Theater concert. Birthday celebration for friend. The most comfortable bed ever! Nice patio where we spent our morning catching up. Hotel under construction did not bother us.,livermore- Bankhead Theater trip,,Cheryl,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-03-25T00:00:00Z,2016-10-29T19:31:27Z,,,5,Perfect for my family to relax for the Easter weekend and for my girlfriend's Livermore 1/2 marathon!,Excellent,,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-05-18T00:00:00Z,2016-10-29T19:31:27Z,,,4,"The hotel was great. There was little construction going on which altered where they served breakfast, but it didn't bother us any.",Winetasting Trip,,Nicole,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-06-05T00:00:00Z,2016-10-29T19:31:27Z,,,3,"Having never been to Livermore, imagine my shock when the 2nd floor balcony room overlooked a parking lot and a gas station with a Jack in the Box thrown in for good measure. I thought I was staying in wine country. It would also have been nice to know that it is under construction. Granted I should have done more research but it was a last minute decision to go. The only good thing I could say is the bed was comfortable. If you are looking for a hotel right off of a freeway this one fits the bill, although way overpriced.",Not what I expected,,Debra,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-09-21T00:00:00Z,2016-10-29T19:31:27Z,,,3,"The bathroom sink splashes water, need to be fixed. The bathtub/shower make loud noises. Other than that, it was a good stay.",Feedback checked out on 9/20/2015,,254vatsanap,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-02-28T00:00:00Z,2016-10-29T19:31:27Z,,,5,Great,Willl,,Will,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-06-11T00:00:00Z,2016-10-29T19:31:27Z,,,3,Nice in/out along the freeway. I thought it was a little high for what it was.,Easy overnight stay along the interstate.,,Barbara,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-03-17T00:00:00Z,2016-10-29T19:31:27Z,,,3,Beds and pillows were nice. And the television was good as well. The pool was closed.,Average.,,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-06-20T00:00:00Z,2016-10-29T19:31:27Z,,,5,"My husband and I thoroughly enjoyed our stay here. The staff were friendly, helpful and efficient. The breakfast in the morning was delicious with a good selection of food and beverages. We will definitely stay here again and refer friends and family too.",Overnight Getaway,,Diane R,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-05-01T00:00:00Z,2016-10-29T19:31:27Z,,,5,Close to freeway on/off ramp. enjoyed the stay,Highway to Hawthorn,,Kerry,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-06-14T00:00:00Z,2016-10-29T19:31:27Z,,,2,"This hotel was promoted as being in the wine country. However, it was a block from the freeway. When we asked the desk clerk about this, she pointed her finger toward the door and said, It's about 4 miles that way. We had a great view of Jack in the Box parking lot. When we first entered our room and kicked off our shoes, we found ourselves stepping on numerous sand burrs left on the carpet. After working out and returning to our room at 9am, there was no hot water for the shower. The breakfast was adequate and the housekeeping staff were friendly.",Did not live up to our expectations,,Kerry,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-08-05T00:00:00Z,2016-10-29T19:31:27Z,,,5,Came for concert at Wente. Last time I traveled to area the accomodations had a shuttle service. That would be a nice amenity if you could add it. Great clean place to stay.,Did not live up to our expectations,,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-03-21T00:00:00Z,2016-10-29T19:31:27Z,,,4,"Only problem we had was that we were not informed of the teen basketball tournament going on in the city. As a result, lots of kids, the room next to ours had the TV blaring until midnight and then on again a 5 am. We went to the lobby for our full breakfast at 10:15 and there was nothing left. We pickup a beagle and coffee and went to our room. They should have planned ahead for all the teens to eat all the food. There was 45 minutes left for breakfast time but nothing to eat. Outside of that, our stay was very nice. The gentleman at the front desk was especially cordial and accommodating.",Tournament Notice at the Hotel,,Robert,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-12-25T00:00:00Z,2016-10-29T19:31:27Z,,,4,It was cold in the room. We couldn't get the heater on easily for some reason but then when the heat temperature finally came on we were sweating in the middle of the night. I would like a better thermostat or better direction. The hot breakfast was great!!!,Tournament Notice at the Hotel,,Rita K,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-05-27T00:00:00Z,2016-10-29T19:31:27Z,,,3,"All the rooms have been recently renovated. They are in the process of renovating the lobby area. The room was new and clean. The beds were very comfortable. The bed linen looks new too. Its also nice to have electrical sockets at desk level and plenty of them. The breakfast was so so... eggs, sausages and hashbrown (no fruits) but barely edible.",Being renovated....,,KH,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-03-25T00:00:00Z,2016-10-29T19:31:27Z,,,5,"Let's face it, this is NOT in the Livermore 'wine country'....you can throw a rock from your room to busy InterState 580 and never come close to a vine or vineyard!","efficient and well-sorted comfortable, safe place",,Robert,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-04-24T00:00:00Z,2016-10-29T19:31:27Z,,,4,It was OK . they paid for the ice I purached.,will,,Will,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-10-05T00:00:00Z,2016-10-29T19:31:27Z,,,5,I must say the GM at this hotel Catherine is the bomb! She was very attentive and helpful. The hotel was very clean and the staff were all very nice to us from the moment we walked in the door. I would stay here every time I'm in California. Thanks again Cat!,Catherine is the best!,,Jason D,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-04-30T00:00:00Z,2016-10-29T19:31:27Z,,,4,"The hotel was great, but the Buffet Breakfast was the worst I have ever had! The bacon taste like cardboard, eggs and sausage were cold, Pastries were hard and very little fruit. The only thing hot and worth eating was fixing yourself a waffle at the waffle machine if you didn't mind waiting in line for it.",Great Hotel with a Bad Breakfast,,Dale,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-06-12T00:00:00Z,2016-10-29T19:31:27Z,,,4,"The Hawthorne Suites offers an affordable, comfortable environment that is convenient to the 580 freeway (just south of it) and within a mile and a half of downtown Livermore. Room was incredibly clean and comfortable. While they are currently going through a renovation, which I think will be really nice once it is completed, we rarely had any indication of the ongoing construction activities. Staff was very friendly and accommodating.",Clean and comfortable stay near downtown Livermore,,Christian,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-02-14T00:00:00Z,2016-10-29T19:31:27Z,,,4,My family stated the place was nice as they were here for my wedding. Location was great and only 10 minutes away from destinations.,Nice place to stay,,Ellen M,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-01-18T00:00:00Z,2016-10-29T19:31:27Z,,,4,"Very comfortable rooms, will stay again when in the area.","Great Experience, friendly staff!",,Jesus,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-08-07T00:00:00Z,2016-10-29T19:31:27Z,,,5,Staff was great and rooms were clean and very comfortable.,"Great Experience, friendly staff!",,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-09-19T00:00:00Z,2016-10-29T19:31:27Z,,,5,"Stayed at this hotel as part of a nearby wedding. I have to say I was impressed. Was greeted by Catherine at the front desk. I had spoke with her earlier before arriving and she was great on the phone and she was so sweet at check in. Very friendly, accommodating, and engaging. Really started the stay off right. The... More",Great hotel. Convenient Location. Excellent service.,,Silvio S,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-09-10T00:00:00Z,2016-10-29T19:31:27Z,,,5,"What a pleasant surprise! We are use to staying at expensive four star hotels but needed to complete a quick business trip and we were so delighted with this hotel. All newly remodeled, pleasant professional staff, and the hot breakfast was a perfect addition. Highly recommend and you will not be disappointed!",Highly Recommend,,Tracy,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-12-25T00:00:00Z,2016-10-29T19:31:27Z,,,5,"The hotel is absolutely beautiful. We were very impressed by the dcor everything was clean and felt very upscale. The hotel is located near the freeway. There is a gas station, fast food, and shopping nearby. We were in town for a family event so we didn't do much exploring, but there seemed to be many amenities right in the area. The best part was the proximity to downtown Livermore. Wonderful shopping and dining opportunities, and only 5 minutes away. Also, the wineries are within a 10 minute drive. All in all, a wonderful place to stay and lots to do in the area.",Wish We Could Have Stayed Longer!,,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-07-16T00:00:00Z,2016-10-29T19:31:27Z,,,3,The most convenient place to stay in Livermor and where we will stay in the future.,"Clean, Attractive, Friendly",,mary ann,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-02-21T00:00:00Z,2016-10-29T19:31:27Z,,,4,Very nice for the price.,Excellent for the price.,,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-05-06T00:00:00Z,2016-10-29T19:31:27Z,,,4,"The room was clean, spacious, and the bed was extremely comfortable. We were in Livermore for a two-day stay, and it was a nice quiet retreat in the midst of family chaos.",I'll be back the next time I'm in Livermore,,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-01-04T00:00:00Z,2016-10-29T19:31:27Z,,,3,"All was great, until the heater/AC came on. It sounded like a vacuum cleaner every time it turned on. Waking me up over and over. The room would get to hot then to cold. Had a horrible night sleep. Vroom -- Vroom. Clean, friendly, comfy bed, all ruined by a Motel-6 quality wall unit.",Vroom Vroom,,Anthony,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-03-22T00:00:00Z,2016-10-29T19:31:27Z,,,3,There's nothing wrong with the hotel except that there are flood lights shining in your window while you sleep and the curtains don't close. I really like the furniture The bedding was clean the pillows are great. Next time I will ask for a room with windows on the other side.,Please fix the curtains!!,,super dave,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-05-29T00:00:00Z,2016-10-29T19:31:27Z,,,4,"The hotel itself was very nice. Staff was very helpful, especially with accommodating us when we asked to check in early. The problem was with cleanliness. Our room was not clean enough - I found a floss stick on the table in our room. What looked like a condom was found when we went to use the spa. And the pool was full of leaves and dirt on the bottom. Otherwise, our room would have been great. Very large with everything you need for a comfortable stay. Nice large screen tv as well - made my husband happy.",Needs better cleaning service.,,Edward,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-01-23T00:00:00Z,2016-10-29T19:31:27Z,,,2,"Mediocre. The carpets and elevator reek of sour wine. Evidently they have regular wine Thursdays here. Service was somewhat lacking. I requested a wakeup call, they didn't do it. Finally, the free breakfast was on the poor side. Daddy, this bacon tastes like tuna.",Mediocre,,Corwin,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-05-29T00:00:00Z,2016-10-29T19:31:27Z,,,5,"Nice experience, despite the re-modeling construction. Friendly and courteous hotel staff. Beautiful new room decor and ambience.",A Great Stay at Hawthorn Suites.,,Anthony J.,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-08-03T00:00:00Z,2016-10-29T19:31:27Z,,,5,"One night only, but a nice one. New renno's high quality throughout. Comfy, modern accomodation. Our room overlooked grazing cattle and the relentless I-580, so it was busy, but totally silent. We'll be back.","One night only, but a nice one. New renno's high quality...",,williammI6429FL,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-06-18T00:00:00Z,2016-10-29T19:31:27Z,,,5,"Guy at front desk was a jerk, smart Alec",graduation,,Michael,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-02-28T00:00:00Z,2016-10-29T19:31:27Z,,,5,"When I made reservations at this hotel, I had average expectations at that that price rate for that area. However the newly renovated room, the professional staff and the cleanliness and the comfort of really surprised me and I will definitely go back.",Fantastic experience,,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-09-07T00:00:00Z,2016-10-29T19:31:27Z,,,2,"We stayed for two nights. The lobby was nice and the breakfast was good. However, the room was not properly cleaned upon arrival and the same issues remained on the second day. Would have expected much better at this price.",Dirty room,,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-07-16T00:00:00Z,2016-10-29T19:31:27Z,,,5,I have stayed here twice now and loved it both times. Staff are very courteous and welcoming. The pool can use an upgrade but we still had a great time lounging next to the pool.,Dirty room,,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-05-27T00:00:00Z,2016-10-29T19:31:27Z,,,5,"Clean, safe, friendly, brand new, hotel- :)",Great stay!,,Kristy,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-09-15T00:00:00Z,2016-10-29T19:31:27Z,,,2,"The last time I stayed at this hotel, it was under remodeling and one of the rooms I was placed in had a heating unit that did not work. I moved to another room, which was okay, but not as nice a room. This time, my granddaughter and I checked in at about 4:30 p.m. and the room was extremely... More",Another Disappointment,,Gretchen L,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-03-26T00:00:00Z,2016-10-29T19:31:27Z,,,5,Visiting family,Family visit,,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-09-17T00:00:00Z,2016-10-29T19:31:27Z,,,5,"Perfect, best hotel over others in the area",Family visit,,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-04-17T00:00:00Z,2016-10-29T19:31:27Z,,,3,The hotel is under renovation so lobby and other areas were blocked off. Room was very nice but breakfast were less than tasty.,Livermore Hawthorn,,Ronnie,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-05-02T00:00:00Z,2016-10-29T19:31:27Z,,,4,"Staff was very nice. Hotel is updating it's lobby and reception area so there was a bit of construction. Did not hamper anything. Breakfast was fine, room was nice and quite spacious and again hotel employees were very nice.","Fine, Fine Hotel",,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-03-05T00:00:00Z,2016-10-29T19:31:27Z,,,5,Great hotel in a great neighborhood. Will definitely be staying here again. Room was very spacious. Free breakfast was great! It was raining so we didn't get to use the pool but it seemed very nice. A little pricey but its a very nice hotel! Free wi-fi and free parking - additional pluses!,Will definitely stay again!,,Kathy,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-06-22T00:00:00Z,2016-10-29T19:31:27Z,,,5,"Very comfortable and accommodating. From making our reservation to our time spent, the Hawthorn in Livermore was really nice. I did have to find the direct phone number to get assurance our needs would be met as the central hotel reservation system is simply not equipped to handle any details. Once accessed the staff was most gracious and reassuring and... More",An enjoyable stay,,barbarasN4851GR,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-04-01T00:00:00Z,2016-10-29T19:31:27Z,,,4,"I work in Livermore and stayed the night to celebrate with friends. The location is close to downtown and the local wineries. My boyfriend and I were very pleased with the accommodations, the room was clean and large. The front desk was very friendly and helpful. I will stay here again.",Great for the price!!,,Melanie,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-07-11T00:00:00Z,2016-10-29T19:31:27Z,,,4,"A nice hotel, it was undergoing renovation when I stayed so shou be finished soon. Staff was helpful and friendly. Only complaint is the breakfast.","A nice hotel, it was undergoing renovation when I stayed so...",,derekh306,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-10-08T00:00:00Z,2016-10-29T19:31:27Z,,,5,"I live somewhat local in Redwood City, but it's far enough away that after spending the evening with High School Friends, having a 30th gathering wasn't an official reunion, at a local beer pub, we didn't want to chance driving home after having a few beers. We made the reservation Friday night, and honestly, was apprehensive because of some of the reviews. Pleasantly surprised! The place was clean, it's had a facelift and looks good. The bathroom tub could use an update...but I have stayed in the W in downtown Chicago and the tub was worse and room was horrible. I'd take this room over that one any day! The breakfast the next morning was good. Nothing to write home about, but it offers a great selection and the eggs weren't watered down. Sausage was good...bacon...well, that looked and smelled like a dog treat. Passed on that one. But the coffee was decent and overall, was very pleased with our last minute choice to stay there...would do it again and would recommend others! It was 1/2 mile from the pub and right at the freeway, so leaving was easy, too.","A nice hotel, it was undergoing renovation when I stayed so...",,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-08-13T00:00:00Z,2016-10-29T19:31:27Z,,,5,Excellent Staff,Great Staff,,Margaret,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-07-17T00:00:00Z,2016-10-29T19:31:27Z,,,5,"We booked this hotel because we had a wedding. It was impeccable, comfortable, and they had an excellent breakfast.","Impeccable, Comfortable, and Excellent Breakfast!",,P,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-09-22T00:00:00Z,2016-10-29T19:31:27Z,,,5,"I was at the hotel for a wedding and all of the staff, Catherine in particular, were incredibly helpful and accommodating. I also loved that there were different types of pillows on the beds!",I was at the hotel for a wedding and all of the staff...,,Z9573YVangelac,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-07-02T00:00:00Z,2016-10-29T19:31:27Z,,,3,"Stayed here for a wedding weekend. Easily accessible from the freeway, 5min drive to downtown Livermore, good weekend stay for wine tasting or weddings, not much of a view in any direction. Rooms were clean with modern decor. Parking was free. Free continental breakfast. They were remodeling the dining area during our stay but it didn't bother us too much.... More",Not too bad for the price,,ResQ4o8,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-07-10T00:00:00Z,2016-10-29T19:31:27Z,,,5,"Very nice hotel and staff, the location was also perfect because it was easy to get to due being close freeway exit.",Not too bad for the price,,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-08-11T00:00:00Z,2016-10-29T19:31:27Z,,,2,"Our family reserved 6 rooms for 2-4 days for a family event. 3 of the 6 rooms had some significant disappointments, including blood and feces on the sheets, and roaches in the room. Our daughter turned her refrigerator on upon check in and then stocked it with food. Housekeeping turned it off and the food spoiled. Gentleman at the front... More",Our family reserved 6 rooms for 2-4 days for a family...,,H5459BLlindak,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-03-25T00:00:00Z,2016-10-29T19:31:27Z,,,5,"Everything was good. The front desk staff was fine, but I thought they could've been a more friendly and welcoming.",For a night,,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-08-26T00:00:00Z,2016-10-29T19:31:27Z,,,1,"Sheets were filthy, jacuzzi was freezing with bugs in it, the breakfast had options but the eggs and bacon tasted terrible!","Sheets were filthy, jacuzzi was freezing with bugs in it...",,357skylah,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-06-11T00:00:00Z,2016-10-29T19:31:27Z,,,4,"Wanted to check out their wine tasting, the wine trolly was fun and affordable, the wine was great, the food downtown was good, nice atmosphere. Our Hotel was conveniently located very close to everything we wanted to do. Got some great deals at the outlets, which were close by, as well. Great weekend stay.",Great Location,,Isaac,
